80886361,60430853,61195181,75982584
23065226,55203444,121115562,78368206
-1767172,87142211,34592050,80499249
13751120,55697434,59007891,91399024
-21912028,56562619,52196254,55785461
24434582,75675617,15708816,61713746
-752271,77413609,96554782,99835052
17710144,89394902,70841612,67640873
-29164492,60989567,53774351,69042803
65721828,57739878,71302517,68234456
51294874,74255591,89905897,88926704
122447102,164387501,54549178,86167801
-2233409,26924269,59265799,60037952
3711632,67371720,79918709,68693447
-39313716,47720889,55898562,72954666
-29988637,48099743,66238336,73590241
7092311,93600756,55598390,67221312
94926391,52295037,52035414,72727059
58322954,64494143,14681677,82672475
-30606897,52115517,55916025,63752817
33683678,52234183,65402997,77026018
2893581,30919431,63800326,55450312
-10073625,68787754,42712060,62330691
-13226028,58548045,37442239,60513212
13341702,123874963,58254419,93902154
682234,97911898,48242929,75168144
18722317,56674681,90606505,53673250
90077460,56726877,60520864,80795256
11265077,100200311,67941274,81990966
10217162,21958720,59276183,52563693
82134787,48069587,56864579,64748411
20010404,57114507,56739832,95448884
298850,62853941,18970195,69766264
-34773033,48567904,55236028,66904149
3075957,26623236,63055783,58819651
16457975,57122257,70087795,86513850
90103819,53683092,69699596,86956610
-17689799,58550974,60782619,62138075
9338392,37129212,14441408,65620968
10278172,104026582,58505957,77369117
-36648669,53313763,57070182,72147006
3644850,75873038,60944199,58286859
-55768152,64438408,48348049,98040163
23966354,61323517,66723852,63170986
83907332,75993772,60160048,93531174
-49160977,51421296,51777959,77474735
-19554495,83185945,68889433,96744324
4083844,61211766,78812607,61054908
-28740891,76035877,59783586,89674749
1477390,92187674,62374371,78199589
27555445,100617770,28346459,74363771
61157488,92524005,67778649,94930233
44509108,57672466,-14457614,91176410
-49301441,57583231,64690420,96689478
6254148,63730492,98438208,81029012
-65249177,51697848,46584216,96544404
-18251430,74523624,66136947,84026579
-38032746,59650424,49516347,74348754
1025165,71664650,57908627,53662668
-47108245,52145065,40842431,84592249
-48768564,66546374,54932017,95361722
-21610139,44024485,61168243,64217401
10087091,107246375,62170269,84443931
51033289,57777223,79683838,61964875
-1515410,54504740,89312112,70446642
6955077,59969833,119903931,98033598
-22531794,48719765,58184485,57459504
-5094294,59314583,76395596,65919004
76187323,83948474,38225082,96447759
-21294072,54806425,61700229,62915134
22543466,42317235,91615254,52217555
28314112,89701628,91872856,83358628
-4228579,64941150,75051735,69335866
50966330,77605764,84252544,86294744
-6737743,107415917,54338071,93606463
23145972,65757098,91211071,58936588
19007479,87503572,82855617,76466297
-14765231,68331156,77316912,85528263
-949424,70946763,65236949,62247745
-32803143,52738611,60060225,70716401
66822816,56906431,65665714,62865107
9680974,91968172,80327678,87729365
8343767,56768063,52291322,57842575
38074555,75932657,94592379,82069623
-19059954,72759195,75265940,92199655
17867950,85793108,72307124,65346674
4765057,109187888,51558662,81095880
-18597182,56282648,71097542,71091807
-53544594,48732733,55083403,85358259
-14162311,76553349,71226487,87056545
-47205943,48535879,60516002,84649054
-51865413,61371035,54334719,92685802
-10560072,67389213,73620186,76683871
18319316,72506183,-3063602,83431987
-3588999,72423545,64377299,65504222
11888209,56845438,49310444,80146809
21726851,54782153,26405131,94721944
-21291084,56654299,74535249,77595146
936181,103600381,67588131,95367106
-13782512,64133232,74692014,77722142
-36410139,62335051,70838270,94697845
-13219359,55905482,102146596,96385842
7982302,72795551,71059219,60987001
14814723,60392314,88790377,59482349
-46730374,59535255,39966466,92480718
-12683668,63360272,34527358,67698165
34918460,61167889,51688378,99658139
65522795,5172637,52395633,86564425
21631208,32413943,104746960,76164801
-11979634,65490331,75294207,77878552
6957102,71949660,103009238,93116178
16501855,87396298,22166944,74908909
-3903540,38079649,95576440,86863330
20206463,69766028,75938015,50611973
4305930,14987890,73560026,79729291
-7564317,16601205,60800573,77226681
78960025,77022559,51882781,81335395
-2691592,55376094,83330088,66512406
-47250869,37081123,43153632,93546119
8536338,15031904,58255252,60150014
60376108,86278760,75828759,95953668
-6882477,55533881,67317545,54848322
9678384,78681532,76529906,70647662
10075511,91722489,53804756,60566307
21285284,59022109,91758839,54610451
-37992414,58278309,25526337,96925765
-2709806,59275400,67729392,54828981
7011597,20313939,78973760,77111391
-52588778,60847764,58672703,97223909
-15256628,22229514,41271494,78285813
34156359,101451279,54422671,63500492
21509300,111056381,53419268,68080733
14593452,57851278,-19237975,88677170
1781540,75186457,59902472,58421778
-33041189,51450575,51533175,61139326
15782750,66980930,90439887,66752517
-36107313,40071259,65952487,87451603
-14638698,63394833,75249799,78397768
-22832073,77228624,62320318,87495607
87393628,62821666,29411048,95341264
-16740099,42436581,56244211,56010749
20445816,54943259,60909642,73012739
15983434,51447682,96599706,57178341
-1059151,70062397,74572375,70808526
-35739090,59134133,40541874,80512741
22868206,41119100,92637902,54114178
13457096,20227235,89352457,81131188
53583940,59655001,69818825,56527814
37367140,55788282,41622861,90197118
12409098,92091021,58284823,63081300
