4000,4389,77,-101,-157,54,-6,-3,-5
-232,-1798,-2729,83,76,-52,-6,0,14
-1336,-4121,-1694,107,69,95,-4,9,-2
2183,-2764,-199,2,106,30,-8,1,-2
-1911,2526,-3626,36,-112,95,4,0,5
26,3282,36,0,470,2,3,-31,3
-1234,1546,-2484,-170,218,-349,6,-15,24
-2707,-869,-40,-388,-127,-7,30,9,0
-1374,-1968,-1383,-200,-276,-198,10,22,14
1833,-2255,688,264,-325,104,-18,21,-6
-2313,1222,1697,-327,174,239,23,-11,-14
-2398,-1590,-1545,-345,-228,-214,24,15,15
-738,-2572,1650,-101,-367,232,9,25,-13
-7,1339,-2756,-1,191,-393,0,-13,31
1282,-1746,1584,185,-252,231,-12,12,-10
-328,2755,-1816,-46,394,-262,2,-26,15
-1867,-2578,139,-267,-366,19,13,23,0
2671,739,-1277,381,107,-182,-29,-7,6
-162,-2991,1418,-27,-422,202,1,27,-12
-2026,-2217,-1067,-289,-318,-155,21,29,10
-2182,1537,1794,-309,216,256,29,-17,-13
-1146,3253,-713,-168,465,-102,11,-33,7
1399,-1825,1417,196,-259,202,-16,15,-9
-497,-2652,-1230,-67,-377,-176,12,33,10
-1212,-997,1727,-175,-137,251,12,9,-15
2289,2152,-199,324,306,-28,-18,-21,-2
-2152,1071,-1142,-300,152,-163,22,-17,11
832,-2965,-814,118,-420,-120,-11,31,12
-2420,1408,878,-345,204,121,25,-14,-5
1603,-2018,596,226,-285,83,-12,20,-1
-233,-1085,-2488,-35,-151,-352,1,10,25
426,3031,416,56,433,59,-4,-25,-5
-2802,787,954,-400,106,139,28,-7,-10
-1809,-2739,-136,-258,-394,-19,21,30,1
1265,1341,2270,178,195,329,-13,-13,-21
2142,1023,-1895,310,147,-267,-21,-10,18
178,-2831,-1341,23,-402,-187,1,31,12
-1846,-2165,125,-264,-311,20,14,21,-1
-140,-1640,-2251,-20,-234,-320,1,21,27
-309,1334,-2827,-44,189,-405,7,-13,29
1403,-805,-2084,201,-113,-298,-16,5,17
-1963,-1957,516,-283,-279,77,21,20,-3
-1857,-1920,1759,-265,-276,251,21,20,-11
-542,-2062,-1394,-79,-286,-202,0,19,11
-18,-1233,-1887,-1,-178,-269,0,16,20
1824,1834,2319,257,264,328,-18,-18,-18
2344,-753,-1517,335,-108,-216,-23,13,16
-873,-2712,936,-123,-390,132,9,25,-8
752,-1396,-2211,105,-196,-316,-2,13,27
-2375,-762,-478,-341,-111,-70,23,0,0
-1392,-428,-2276,-198,-65,-325,15,7,21
-1996,1195,2354,-284,172,342,17,-11,-21
-2306,-921,-507,-324,-128,-70,22,13,8
-2077,120,-2266,-294,17,-323,17,-4,19
1969,-755,1925,282,-111,274,-23,6,-19
-3178,176,46,-458,24,8,31,-6,5
343,6,2639,48,1,374,-7,1,-24
1007,1092,2528,143,153,363,-9,-7,-25
2302,-882,798,327,-126,116,-28,11,-4
1461,-1654,2023,211,-237,288,-11,14,-21
-2108,288,1967,-299,45,277,25,-2,-17
-2754,-1149,963,-395,-170,138,28,14,-14
-1650,1350,-1660,-239,191,-239,11,-13,19
1108,3279,-601,156,469,-85,-15,-29,9
2090,-1098,1990,294,-158,281,-23,11,-20
2156,175,2098,308,26,301,-17,0,-15
-2687,-961,-1428,-388,-138,-206,27,4,13
-394,2660,-1095,-60,383,-159,-1,-29,8
785,1509,-2006,112,215,-288,-6,-19,22
-489,-537,2781,-68,-76,394,0,5,-29
-1134,2046,-1322,-160,292,-186,8,-21,13
-3087,1118,29,-442,158,4,30,-7,-5
562,-1790,-2035,76,-251,-291,-6,18,20
-1934,-2072,1437,-278,-292,206,18,15,-19
433,-470,3409,66,-67,483,-5,4,-34
1816,-174,1912,263,-25,274,-12,-5,-18
-501,-2855,1226,-71,-406,175,5,26,-12
824,1108,-3045,118,157,-433,-7,-11,29
-1247,2707,654,-177,386,92,17,-25,-6
1800,-1501,-1840,257,-211,-263,-12,15,19
140,-2682,-278,20,-382,-35,-5,18,0
-1176,2038,-1756,-170,287,-246,11,-18,22
-360,2912,984,-58,413,143,4,-26,-13
-2174,2262,29,-310,325,3,24,-21,-4
335,3533,-216,48,508,-28,-3,-39,1
-731,-659,-2769,-104,-93,-395,6,6,28
3052,-85,-629,441,-6,-89,-28,0,7
1126,-502,2242,158,-71,320,-12,5,-17
558,2044,-2046,79,293,-291,-7,-20,17
837,2778,-717,114,396,-100,-7,-28,12
728,-366,2856,100,-50,408,-12,2,-25
-2687,-204,865,-382,-32,127,26,4,-7
-132,2508,-2030,-23,358,-290,-1,-32,21
-210,2521,-2430,-25,360,-348,1,-26,24
-96,-1434,-1825,-14,-206,-263,2,14,13
1129,-3178,80,164,-455,8,-12,29,-2
-1118,-1119,-2125,-158,-159,-302,11,7,22
-40,670,2452,-1,94,345,3,-9,-25
710,2943,356,101,417,52,-3,-32,-1
-2203,1654,-592,-314,239,-86,20,-11,11
-2109,2830,-932,-300,403,-128,25,-28,8
-238,3110,-789,-33,448,-115,7,-27,9
-2347,2037,-1100,-335,296,-154,24,-21,12
1991,-1603,974,283,-226,132,-21,17,-8
-1312,2363,-454,-187,336,-63,18,-25,4
968,-124,3121,138,-17,445,-9,0,-35
403,-2317,1541,57,-330,220,-4,24,-15
-1225,-2296,856,-175,-335,121,6,22,-6
-1479,98,2846,-209,13,404,20,-4,-25
-2329,-1614,-205,-331,-231,-27,25,14,2
148,1046,-2886,18,143,-412,-6,-11,29
-2546,833,191,-367,119,27,26,-9,-1
2813,-32,-1676,401,-7,-239,-26,0,16
-1309,2647,1567,-182,376,226,10,-21,-17
-2747,-1718,226,-394,-244,31,27,17,-1
1009,1269,-2742,146,183,-392,-8,-16,32
940,2373,1958,131,337,280,-6,-23,-22
563,-738,-2468,84,-102,-351,-3,7,26
16,-2236,2076,4,-321,298,2,19,-20
1374,337,2641,195,47,381,-12,0,-25
2616,-1001,-830,366,-141,-124,-28,9,17
-491,-1265,2608,-72,-182,373,1,12,-29
-1962,-621,-1741,-280,-83,-249,25,6,15
-3056,-1292,880,-438,-184,126,30,11,-8
-1199,-226,-2012,-174,-35,-284,10,2,21
-3445,-401,-167,-491,-61,-22,33,1,-7
1764,-2770,-347,257,-391,-46,-21,29,8
-1328,2299,1298,-191,329,184,15,-21,-13
-1071,320,2278,-148,51,323,6,-7,-25
-2042,-32,1697,-293,-2,245,21,-1,-16
-1452,-159,-2489,-207,-17,-354,18,4,24
-2498,1179,-309,-357,166,-45,22,-12,3
-2139,899,1471,-302,135,215,20,-6,-10
-1611,-731,2254,-230,-104,323,17,3,-23
-1773,1366,-2452,-254,194,-342,17,-13,25
1501,2455,700,209,353,95,-15,-24,-1
-93,-481,-3304,-13,-68,-473,0,7,34
-1388,2735,-954,-200,386,-138,13,-27,6
1445,-2367,1279,209,-340,184,-15,23,-9
651,-2499,-2031,94,-357,-291,-4,24,21
1400,-752,-2502,203,-114,-362,-14,13,24
-2764,1280,-563,-394,180,-80,33,-12,3
-1263,-857,2370,-186,-121,338,12,8,-25
1881,-1370,-1841,266,-197,-263,-20,12,22
950,599,-2371,138,85,-333,-9,-6,24
-241,-3313,747,-34,-476,111,3,33,-10
-966,-2672,-806,-137,-384,-118,10,29,8
-544,1215,-2899,-79,172,-418,6,-7,26
2176,2829,395,312,400,58,-16,-26,2
-2254,-2102,189,-316,-300,25,23,20,-1
-40,1135,-2975,1,162,-426,-1,-10,23
-1446,-820,-2883,-206,-117,-409,14,9,29
-258,-2346,-1873,-36,-330,-264,4,25,18
-2133,2194,-821,-298,311,-117,25,-24,11
2663,-1645,167,386,-237,23,-22,14,-5
1938,1929,-1872,278,274,-262,-27,-20,22
-2258,277,2186,-325,40,310,25,-5,-21
-2645,-1627,-497,-376,-231,-73,19,16,7
3164,294,12,451,42,4,-31,-2,3
-2028,2030,-1107,-290,290,-157,20,-24,9
2674,-869,1620,380,-125,234,-28,7,-16
730,-2584,386,106,-371,56,-8,29,-3
2848,99,1760,410,13,251,-24,-2,-17
2156,1504,-680,308,213,-93,-19,-17,2
1946,-517,1663,278,-72,233,-17,8,-18
-1587,-1746,-1543,-226,-248,-222,16,16,16
-657,2542,-2286,-93,364,-329,8,-25,22
-44,2252,2213,-10,321,313,-2,-23,-23
-707,-1455,2416,-105,-207,349,9,13,-24
1073,2257,-729,155,328,-100,-9,-20,8
-2083,-1631,1204,-292,-233,174,21,12,-13
-655,-2301,244,-93,-325,31,3,24,-7
301,-2348,-2012,43,-329,-292,-3,20,22
1635,-1371,2062,232,-195,292,-11,18,-12
156,2707,-157,21,380,-28,-1,-32,-1
673,91,-2610,92,8,-367,-3,3,23
1877,-560,-1810,265,-84,-263,-15,2,15
2757,-639,1584,391,-91,222,-27,6,-21
-2301,-1120,-1254,-334,-159,-183,21,13,12
-2484,-1248,-846,-354,-178,-117,21,7,5
-425,-1537,2861,-59,-219,408,5,9,-30
-286,-2627,1852,-40,-378,263,5,26,-21
1113,2662,824,155,381,114,-11,-26,-8
1261,359,2473,181,52,353,-17,-2,-24
-2046,2049,-467,-290,292,-71,20,-24,2
1250,-1075,-2054,178,-151,-294,-11,11,23
-2611,1933,-664,-377,269,-96,27,-18,3
-500,2880,308,-73,415,46,5,-30,-4
-869,-3008,-924,-123,-429,-132,12,29,9
695,921,2829,95,137,405,-5,-7,-28
745,2830,-1224,106,403,-179,-7,-32,12
-944,2632,-1999,-128,377,-288,9,-26,23
1170,-2219,-1510,165,-317,-217,-12,17,15
1232,1334,-2185,178,190,-312,-7,-17,17
-77,-2969,1648,-12,-419,235,0,29,-9
1978,2120,-864,286,301,-121,-22,-24,8
1950,-1580,-2029,272,-222,-287,-19,14,24
1875,-2201,747,260,-314,106,-10,22,-3
2376,-2053,923,341,-293,123,-23,16,-3
-941,-1683,2272,-134,-237,324,9,12,-18
2603,178,-541,368,29,-75,-22,-2,6
-2744,369,1384,-390,51,198,29,-3,-12
974,2547,-931,139,362,-136,-9,-25,12
777,-223,3216,110,-33,454,-13,-2,-36
572,-2732,-1147,82,-385,-162,0,32,10
-1304,2490,1692,-188,353,242,13,-23,-23
-2623,2032,-655,-369,290,-92,31,-23,3
-1274,259,-2562,-178,38,-363,10,-2,25
-2951,-750,1232,-421,-108,178,31,8,-16
-1330,-2514,-657,-192,-359,-89,13,26,3
-1550,-398,-3366,-227,-63,-475,15,1,33
2393,1229,-1065,347,175,-151,-25,-12,14
-1803,-490,-1347,-256,-68,-196,20,8,10
1082,-2345,585,159,-333,83,-12,23,-5
-2043,1075,776,-293,151,115,17,-10,-4
542,-2910,-656,82,-418,-97,-6,31,9
-1178,-1471,2650,-166,-208,378,11,14,-25
-2673,1495,925,-379,211,132,30,-5,-9
-395,2524,-1760,-57,360,-251,4,-18,21
2513,547,1301,357,77,186,-25,0,-14
-2285,820,1443,-324,120,203,20,-5,-12
-108,2687,-1653,-18,383,-237,5,-22,15
-463,-464,-2490,-66,-61,-354,6,3,26
2331,270,-810,334,33,-118,-21,-2,8
-107,-2822,-1827,-15,-407,-262,-2,24,20
-791,-2909,880,-113,-415,124,7,31,-7
1049,28,-2649,147,0,-371,-12,-1,30
602,-3025,-526,88,-432,-77,-2,28,-1
2618,-749,-1315,375,-106,-187,-26,7,9
-1998,-195,-1576,-284,-27,-227,11,5,12
-2784,-1509,428,-397,-217,60,22,15,-13
-267,-1380,2955,-38,-198,428,-3,12,-29
-2898,934,-312,-412,128,-42,27,-9,-3
-2536,2058,-1176,-367,297,-164,19,-20,10
3177,-376,-482,455,-50,-69,-32,7,3
-1168,2241,2036,-163,323,292,12,-20,-19
974,442,2586,140,66,366,-7,1,-26
-1048,2515,1512,-149,359,217,10,-25,-14
-1236,373,2973,-177,54,425,9,-5,-27
-1923,-1867,469,-280,-264,66,19,21,-11
-380,-2035,2200,-57,-292,312,1,20,-15
841,2666,-634,120,382,-93,-5,-24,6
3221,821,-239,466,117,-30,-37,-4,6
1238,935,1708,176,131,247,-6,-11,-16
694,-1690,2427,99,-240,347,-8,12,-28
2404,-541,-1184,345,-74,-167,-23,8,17
1609,-1927,-1391,231,-273,-198,-16,22,13
-2138,867,1952,-308,119,282,22,-13,-24
47,2685,1348,8,379,194,-1,-26,-15
-984,-1135,-2547,-136,-162,-367,9,14,25
-3102,-785,1079,-440,-113,155,31,10,-10
-2729,-683,-1043,-385,-100,-144,30,9,8
2861,1573,149,406,227,25,-27,-16,0
-2068,-1106,1593,-297,-159,225,21,11,-13
-2059,-1583,114,-293,-223,11,25,16,2
2723,-1638,-673,386,-235,-95,-22,13,1
-1336,2594,115,-185,373,16,13,-24,-1
-1991,1277,177,-286,184,21,13,-12,1
1860,2799,806,265,401,116,-18,-25,-11
-1924,-1124,-1124,-275,-160,-158,22,14,15
805,1491,-1876,118,213,-274,-7,-9,15
-2838,287,-399,-406,43,-58,28,3,4
-667,2981,-1731,-92,425,-247,5,-29,13
1175,509,-3034,166,70,-437,-11,-8,30
-184,-3075,413,-22,-445,61,1,30,-8
-1982,1818,-319,-278,259,-45,19,-16,1
-1441,-1217,2202,-200,-176,316,10,11,-22
1141,2556,510,160,366,73,-13,-30,-3
-727,-2943,1269,-103,-420,184,8,29,-12
1564,-297,1990,225,-50,289,-14,-4,-14
1858,-183,-1866,263,-28,-268,-16,1,21
-879,-3166,-312,-125,-452,-44,11,31,3
-2992,1127,844,-429,165,121,27,-9,-6
1390,2666,1472,201,379,209,-15,-33,-16
-216,-409,-3649,-30,-61,-517,3,4,37
1100,-372,-2433,155,-55,-347,-12,-2,27
1615,-2300,-1253,229,-327,-182,-12,21,10
-1750,-1738,1309,-255,-248,185,17,19,-11
-2086,176,1587,-298,27,230,18,-3,-16
-1416,-1715,2161,-203,-245,311,12,17,-21
3098,983,315,444,143,46,-34,-10,-2
1348,-1313,2999,188,-185,426,-13,12,-29
2218,360,-2307,313,51,-329,-27,-3,21
-2553,-328,-1720,-362,-44,-242,25,2,22
1760,-1892,1711,251,-273,245,-17,22,-12
360,-535,-2848,49,-80,-406,1,3,25
114,-2578,-974,19,-368,-140,0,29,9
1618,1631,1448,230,233,211,-16,-11,-19
-2226,912,-2559,-314,131,-363,22,-8,25
-2888,-1250,293,-407,-176,42,29,12,-2
1904,-2557,1311,270,-359,184,-16,26,-13
-1868,1924,-249,-265,275,-36,18,-20,2
-1561,-2553,-266,-223,-368,-34,18,30,6
-563,1146,-2585,-80,164,-364,5,-16,25
-601,-719,2292,-90,-100,326,10,6,-21
-1858,-139,-2282,-265,-20,-329,19,0,23
2687,-471,1707,380,-65,241,-27,4,-18
-2127,-271,-2178,-303,-35,-308,24,2,20
751,2240,1691,110,327,240,-7,-22,-16
3475,971,45,502,139,3,-28,-12,4
-902,-1145,-2725,-123,-163,-387,5,12,24
-1948,-906,2652,-279,-127,376,19,10,-26
2522,-214,-1562,358,-29,-224,-22,0,19
1937,2314,729,278,329,103,-16,-25,-2
1908,1826,-311,270,262,-42,-26,-15,3
-1728,1757,-1529,-251,251,-213,15,-16,19
-2526,193,1302,-360,31,188,30,-3,-14
2857,974,1294,411,138,185,-24,-9,-17
2049,1115,-2112,292,163,-304,-24,-12,18
151,-986,2498,20,-142,356,-6,6,-21
-777,-2141,-1892,-111,-303,-274,7,23,18
1965,-1631,-2283,276,-231,-330,-20,15,24
-2944,-299,-1325,-420,-49,-190,27,9,10
-2649,-1565,-1577,-378,-225,-228,25,13,15
9,-3601,112,-1,-515,18,0,35,-6
2531,-121,498,364,-17,71,-31,-4,-4
1985,-743,1613,281,-105,231,-22,4,-13
-866,-438,3044,-121,-62,434,9,3,-25
-1484,2146,809,-218,300,116,15,-19,-10
2442,124,1072,347,17,153,-26,-2,-10
-568,-2150,1293,-81,-308,186,5,21,-13
2136,-752,-2247,300,-105,-324,-24,6,24
-2243,1150,-1780,-320,165,-252,22,-12,17
-2741,-771,679,-392,-108,100,26,3,-3
-348,-1428,-2750,-46,-205,-390,3,11,27
-721,-139,-2824,-102,-21,-406,5,0,24
-1720,714,1805,-248,104,249,17,-7,-18
2258,866,664,324,122,90,-27,-9,-6
918,1647,1705,132,234,247,-5,-15,-17
1442,420,-2724,211,58,-388,-15,-2,19
1049,-2608,1772,149,-371,254,-10,24,-18
-1261,844,-2911,-182,125,-414,10,-8,33
88,-2584,1727,11,-369,249,3,26,-17
-1722,1809,-592,-244,258,-90,19,-16,8
-2213,1714,47,-317,241,5,19,-17,-5
501,627,3067,65,89,436,-6,-3,-31
-699,2719,-773,-96,388,-108,7,-28,6
2072,-2168,1331,297,-311,190,-18,18,-13
-2755,-376,-374,-393,-54,-45,31,4,3
-2587,1961,-358,-369,278,-51,22,-23,3
641,3047,1625,89,434,236,0,-27,-18
-1110,2445,1320,-162,349,186,15,-24,-12
1813,-2299,-875,254,-328,-130,-15,21,7
37,-2728,1117,6,-389,161,3,30,-11
-556,239,-3307,-75,34,-472,3,-2,37
1080,-24,-2699,154,-4,-388,-13,-2,26
-1182,-118,-2811,-172,-14,-396,8,8,20
581,2154,-1429,82,306,-204,-5,-28,18
-2319,-647,2429,-331,-91,346,23,2,-27
2625,747,-1001,375,104,-143,-22,-7,13
1825,-1021,1763,255,-147,246,-19,8,-16
1743,-1890,1631,249,-267,235,-17,18,-19
-917,2794,-622,-129,399,-88,8,-27,9
2743,245,-2001,397,31,-287,-29,-3,20
-2845,-1104,1073,-409,-158,151,29,13,-8
-2053,-997,-2069,-294,-138,-297,20,7,20
2794,1158,-582,396,164,-83,-27,-5,9
2039,1119,2138,291,161,306,-19,-12,-18
-1127,2000,-2440,-162,290,-346,5,-19,24
959,2450,-1112,137,348,-155,-3,-24,11
1699,1604,2336,245,229,329,-15,-14,-21
1416,2788,-1279,202,401,-177,-14,-27,15
1049,3010,125,152,430,16,-16,-29,2
613,-1143,2477,81,-163,350,-7,8,-24
-176,2153,-2170,-28,307,-312,-5,-18,22
-589,-3028,629,-82,-431,89,5,29,-5
1335,-2142,-1540,188,-309,-218,-9,19,17
-2502,-1934,-262,-355,-271,-34,27,21,1
-3324,82,-754,-477,7,-108,32,-3,2
-1266,977,-3018,-180,134,-430,7,-6,30
-1194,-698,-2879,-168,-101,-412,14,7,25
839,1031,2236,119,147,320,-11,-10,-22
-710,-1424,2384,-97,-202,340,7,10,-23
-158,-3047,-479,-25,-434,-70,4,30,-2
1474,1782,-1941,209,251,-271,-13,-19,22
-254,1836,2855,-40,265,406,2,-21,-28
504,-531,3280,76,-75,466,-4,6,-30
2716,1423,458,392,203,65,-25,-8,-7
168,-2793,519,24,-402,73,-1,29,-3
826,-990,-3180,115,-141,-452,-2,9,31
-2523,-249,-1991,-364,-38,-287,24,1,16
-2747,-21,385,-392,-6,56,27,2,-6
698,1666,2255,99,235,318,-5,-16,-18
3121,-997,278,447,-148,35,-29,16,-8
2377,-1069,-517,336,-148,-75,-23,6,6
-1926,1044,2327,-277,152,335,17,-11,-22
513,1614,-2359,73,225,-339,-9,-15,24
245,-1538,-2277,28,-222,-321,-4,13,20
-3247,559,-93,-462,76,-15,27,-3,2
663,1944,-2188,94,281,-312,-5,-25,21
445,-2916,350,62,-417,51,1,29,-2
-1372,655,-2230,-195,93,-320,11,-5,26
-1418,286,2795,-200,38,398,15,-4,-27
1267,2293,1144,180,321,163,-12,-25,-12
160,-3124,1437,20,-446,201,2,28,-13
-42,2255,-1403,-9,325,-201,4,-17,12
-1258,2437,1237,-178,340,178,13,-25,-14
-1954,1746,-2060,-276,248,-298,19,-16,19
-663,-870,2460,-91,-124,349,9,7,-24
1082,2470,-1401,148,351,-200,-8,-24,12
-688,226,3154,-98,30,448,5,-6,-30
1114,-305,2038,161,-47,292,-11,1,-19
-998,3184,-1491,-145,455,-213,6,-32,15
-2464,-226,-1307,-354,-32,-186,24,-2,13
-125,2158,1683,-20,310,236,1,-18,-16
2655,346,-938,378,50,-132,-24,-6,9
-2060,-1136,-309,-297,-163,-45,20,10,5
-1699,-2164,434,-239,-311,63,19,23,-9
-1855,1833,-2130,-265,257,-305,19,-15,25
-812,-2980,82,-117,-427,15,4,32,0
-1209,-1787,-2343,-174,-256,-334,7,14,22
-2231,-516,2195,-318,-73,313,27,9,-20
2842,919,-821,402,126,-115,-26,-12,5
-1971,-2242,235,-279,-315,29,22,20,1
1384,2186,-80,197,311,-14,-15,-21,4
-1563,-2781,291,-226,-397,41,15,25,2
1802,2648,674,262,377,95,-22,-30,-3
122,-2888,1159,15,-412,165,-3,26,-9
-555,-3143,-873,-81,-449,-121,3,27,8
-617,1157,-2499,-91,165,-356,5,-10,24
-1623,-206,2535,-227,-34,362,17,2,-24
-2288,1772,-427,-324,258,-65,23,-16,6
294,1187,-2901,42,170,-411,-3,-11,34
1981,1952,-367,281,274,-54,-18,-22,2
2597,690,-1251,368,100,-177,-22,-3,15
